marca,codigo_interno,codigo_fabrica,nombre,stock
,,STMT45508-,"Juegos De Dados De 1/2""",0
,,STMT45509-,"Juegos De Dados De 1/2""",0
,,STMT45513-,"Juegos De Dados De 1/2""",0
,,STMT45514-,"Juegos De Dados De 1/2""",0
STANLEY,14933,71-607,Juego de 12 Llaves Combinadas Métricas,0
STANLEY,13306,51-163,Martillo FatMax® AntiVibe®,0
STANLEY,14989,51-165,Martillo FatMax® AntiVibe®,0
PROTO,17571,J000A,SET FEELER GAUGE 9 BLADE,0
PROTO,17572,J000AA,SET FEELER GAUGE 25 BLADE,0
PROTO,17578,J000SL,SET FEELER GA 12 BLADE LO,0
PROTO,17579,J000TL,SET FEELER GA 25 BLADE LO,0
PROTO,17586,J00MM15,SET FEELER GA METRIC 15 B,0
PROTO,17587,J00MM25,SET FEELER GA METRIC 25 B,0
PROTO,15834,J07510,SKT IMP 3/4 DR 5/8 6 PT,0
PROTO,15835,J07511,SKT IMP 3/4 DR 11/16 6 PT,0
PROTO,15836,J07512,SKT IMP 3/4 DR 3/4 6 PT,0
PROTO,15837,J07513,SKT IMP 3/4 DR 13/16 6 PT,0
PROTO,15838,J07514,SKT IMP 3/4 DR 7/8 6 PT,0
PROTO,15839,J07515,SKT IMP 3/4 DR 15/16 6 PT,0
PROTO,15840,J07516,SKT IMP 3/4 DR 1 6 PT,0
PROTO,15841,J07517,SKT IMP 3/4 DR 1-1/16 6 P,0
PROTO,15842,J07518,SKT IMP 3/4 DR 1-1/8 6 PT,0
PROTO,15843,J07519,SKT IMP 3/4 DR 1-3/16 6 PT,0
PROTO,15801,J07519M,SKT IMP 3/4 DR 19MM 6 PT,0
PROTO,15844,J07520,SKT IMP 3/4 DR 1-1/4 6 PT,0
PROTO,15885,J07520M,SKT IMP 3/4 DR 20MM 6 PT,0
PROTO,15845,J07521,SKT IMP 3/4 DR 1-5/16 6 PT,0
PROTO,15802,J07521M,SKT IMP 3/4 DR 21MM 6 PT,0
PROTO,15846,J07522,SKT IMP 3/4 DR 1-3/8 6 PT,0
PROTO,15803,J07522M,SKT IMP 3/4 DR 22MM 6 PT,0
PROTO,15847,J07523,SKT IMP 3/4 DR 1-7/16 6 PT,0
PROTO,15804,J07523M,SKT IMP 3/4 DR 23MM 6 PT,0
PROTO,15848,J07524,SKT IMP 3/4 DR 1-1/2 6 PT,0
PROTO,15805,J07524M,SKT IMP 3/4 DR 24MM 6 PT,0
PROTO,15849,J07525,SKT IMP 3/4 DR 1-9/16 6 PT,0
PROTO,15886,J07525M,SKT IMP 3/4 DR 25MM 6 PT,0
PROTO,15850,J07526,SKT IMP 3/4 DR 1-5/8 6 PT,0
PROTO,15806,J07526M,SKT IMP 3/4 DR 26MM 6 PT,0
PROTO,15851,J07527,SKT IMP 3/4 DR 1-11/16 6PT,0
PROTO,15807,J07527M,SKT IMP 3/4 DR 27MM 6 PT,0
PROTO,15852,J07528,SKT IMP 3/4 DR 1-3/4 6 PT,0
PROTO,15808,J07528M,SKT IMP 3/4 DR 28MM 6 PT,0
PROTO,15853,J07529,SKT IMP 3/4 DR 1-13/16 6PT,0
PROTO,15854,J07530,SKT IMP 3/4 DR 1-7/8 6 PT,0
PROTO,15809,J07530M,SKT IMP 3/4 DR 30MM 6 PT,0
PROTO,15855,J07531,SKT IMP 3/4 DR 1-15/16 6PT,0
PROTO,15887,J07531M,SKT IMP 3/4 DR 31MM 6 PT,0
PROTO,15856,J07532,SKT IMP 3/4 DR 2 6 PT,0
PROTO,15810,J07532M,SKT IMP 3/4 DR 32MM 6 PT,0
PROTO,15893,J07533,SKT IMP 3/4 DR 2-1/16 6 PT,0
PROTO,15811,J07533M,SKT IMP 3/4 DR 33MM 6 PT,0
PROTO,15894,J07534,SKT IMP 3/4 DR 2-1/8 6 PT,0
PROTO,15812,J07534M,SKT IMP 3/4 DR 34MM 6 PT,0
PROTO,15895,J07535,SKT IMP 3/4 DR 2-3/16 6 PT,0
PROTO,15888,J07535M,SKT IMP 3/4 DR 35MM 6 PT,0
PROTO,15896,J07536,SKT IMP 3/4 DR 2-1/4 6 PT,0
PROTO,15813,J07536M,SKT IMP 3/4 DR 36MM 6 PT,0
PROTO,15897,J07538,SKT IMP 3/4 DR 2-3/8 6 PT,0
PROTO,15814,J07538M,SKT IMP 3/4 DR 38MM 6 PT,0
PROTO,15889,J07540M,SKT IMP 3/4 DR 40MM 6 PT,0
PROTO,15815,J07541M,SKT IMP 3/4 DR 41MM 6 PT,0
PROTO,15816,J07542M,SKT IMP 3/4 DR 42MM 6 PT,0
PROTO,15817,J07543M,SKT IMP 3/4 DR 43MM 6 PT,0
PROTO,15818,J07546M,SKT IMP 3/4 DR 46MM 6 PT,0
PROTO,15819,J07550M,SKT IMP 3/4 DR 50MM 6 PT,0
PROTO,16612,J07567,SKT IMP EXT 3/4 DR 7,0
PROTO,16613,J07568,SKT IMP EXT 3/4 DR 10,0
PROTO,16614,J07569,SKT IMP EXT 3/4 DR 13,0
PROTO,16631,J07570A,3/4 DR UNIVERSAL JOINT,0
PROTO,16621,J075901,"SKT IMP HEX BIT 3/4 DR 1""",0
PROTO,16619,J075903/4,SKT IMP HEX BIT 3/4 DR 3/4,0
PROTO,16618,J075905/8,SKT IMP HEX BIT 3/4 DR 5/8,0
PROTO,16620,J075907/8,SKT IMP HEX BIT 3/4 DR 7/8,0
PROTO,16617,J075909/16,SKT IMP HEX BIT 3/4 DR 9/16,0
PROTO,16615,J07655,SKT IMP ADAP 3/4 FX1 M,0
PROTO,16616,J07656,SKT IMP ADAP 1 F X 3/4 M,0
PROTO,16622,J10004,SKT IMP ADAP 1 F X 1-1/2,0
PROTO,16682,J10012,SKT IMP 1 DR 3/4 6 PT,0
PROTO,16683,J10013,SKT IMP 1 DR 13/16 6 PT,0
PROTO,16684,J10014,SKT IMP 1 DR 7/8 6 PT,0
PROTO,16685,J10015,SKT IMP 1 DR 15/16 6 PT,0
PROTO,16686,J10016,SKT IMP 1 DR 1 6 PT,0
PROTO,16687,J10017,SKT IMP 1 DR 1-1/16 6 PT,0
PROTO,16688,J10018,SKT IMP 1 DR 1-1/8 6 PT,0
PROTO,16689,J10019,SKT IMP 1 DR 1-3/16 6 PT,0
PROTO,16729,J10019M,SKT IMP 1 DR 19MM 6 PT,0
PROTO,16690,J10020,SKT IMP 1 DR 1-1/4 6 PT,0
PROTO,16691,J10021,SKT IMP 1 DR 1-5/16 6 PT,0
PROTO,16692,J10022,SKT IMP 1 DR 1-3/8 6 PT,0
PROTO,16730,J10022M,SKT IMP 1 DR 22MM 6 PT,0
PROTO,16693,J10023,SKT IMP 1 DR 1-7/16 6 PT,0
PROTO,16694,J10024,SKT IMP 1 DR 1-1/2 6 PT,0
PROTO,16731,J10024M,SKT IMP 1 DR 24MM 6 PT,0
PROTO,16695,J10025,SKT IMP 1 DR 1-9/16 6 PT,0
PROTO,16696,J10026,SKT IMP 1 DR 1-5/8 6 PT,0
PROTO,16697,J10027,SKT IMP 1 DR 1-11/16 6 PT,0
PROTO,16732,J10027M,SKT IMP 1 DR 27MM 6 PT,0
PROTO,16698,J10028,SKT IMP 1 DR 1-3/4 6 PT,0
PROTO,16733,J10028M,SKT IMP 1 DR 28MM 6 PT,0
PROTO,16699,J10029,SKT IMP 1 DR 1-13/16 6 PT,0
PROTO,16700,J10030,SKT IMP 1 DR 1-7/8 6 PT,0
PROTO,16734,J10030M,SKT IMP 1 DR 30MM 6 PT,0
PROTO,16701,J10031,SKT IMP 1 DR 1-15/16 6 PT,0
PROTO,16702,J10032,SKT IMP 1 DR 2 6 PT,0
PROTO,16735,J10032M,SKT IMP 1 DR 32MM 6 PT,0
PROTO,16703,J10033,SKT IMP 1 DR 2-1/16 6 PT,0
PROTO,16736,J10033M,SKT IMP 1 DR 33MM 6 PT,0
PROTO,16704,J10034,SKT IMP 1 DR 2-1/8 6 PT,0
PROTO,16705,J10035,SKT IMP 1 DR 2-3/16 6 PT,0
PROTO,16706,J10036,SKT IMP 1 DR 2-1/4 6 PT,0
PROTO,16737,J10036M,SKT IMP 1 DR 36MM 6 PT,0
PROTO,16707,J10037,SKT IMP 1 DR 2-5/16 6 PT,0
PROTO,16708,J10038,SKT IMP 1 DR 2-3/8 6 PT,0
PROTO,16709,J10039,SKT IMP 1 DR 2-7/16 6 PT,0
PROTO,16710,J10040,SKT IMP 1 DR 2-1/2 6 PT,0
PROTO,16711,J10041,SKT IMP 1 DR 2-9/16 6 PT,0
PROTO,16738,J10041M,SKT IMP 1 DR 41MM 6 PT,0
PROTO,16712,J10042,SKT IMP 1 DR 2-5/8 6 PT,0
PROTO,16713,J10043,SKT IMP 1 DR 2-11/16 6 PT,0
PROTO,16714,J10044,SKT IMP 1 DR 2-3/4 6 PT,0
PROTO,16715,J10045,SKT IMP 1 DR 2-13/16 6 PT,0
PROTO,16716,J10046,SKT IMP 1 DR 2-7/8 6 PT,0
PROTO,16739,J10046M,SKT IMP 1 DR 46MM 6 PT,0
PROTO,16717,J10047,SKT IMP 1 DR 2-15/16 6 PT,0
PROTO,16718,J10048,SKT IMP 1 DR 3 6 PT,0
PROTO,16740,J10050M,SKT IMP 1 DR 50MM 6 PT,0
PROTO,16741,J10055M,SKT IMP 1 DR 55MM 6 PT,0
PROTO,16742,J10060M,SKT IMP 1 DR 60MM 6 PT,0
PROTO,16743,J10065M,SKT IMP 1 DR 65MM 6 PT,0
PROTO,16776,J10607,SKT IMP EXT 1 DR 7,0
PROTO,16777,J10608,SKT IMP EXT 1 DR 10,0
PROTO,16778,J10609,SKT IMP EXT 1 DR 13,0
PROTO,16775,J10670A,SKT IMP 1 DR UNIV JOINT,0
PROTO,16992,J1191T-A,WR RAT BOX 1/4 X 5/16 12,0
PROTO,16994,J1192T-A,WR RAT BOX 3/8 X 7/16 12,0
PROTO,16996,J1193T-A,WR RAT BOX 1/2 X 9/16 12,0
PROTO,16997,J1194-A,WR RAT BOX 5/8 X 11/16 12,0
PROTO,16998,J1195-A,WR RAT BOX 3/4 X 7/8 12 P,0
PROTO,16999,J1196-A,WR RAT BOX 5/8 X 3/4 12 P,0
PROTO,17000,J1197-A,WR RAT BOX 13/16 X 15/16,0
PROTO,17001,J1198,WR RAT BOX 1 X 1-1/16 12,0
PROTO,17002,J1199,WR RAT BOX 1-1/8 X 1-1/4,0
PROTO,17769,J1312PGD,HAMMER BALL PEIN 12 OZ  340 GR,0
PROTO,17770,J1316PGD,HAMMER BALL PEIN 16 OZ   450 GR,0
PROTO,17771,J1324PGD,HAMMER BALL PEIN 24 OZ  680 GR,0
PROTO,17772,J1332PGD,HAMMER BALL PEIN 32 OZ  910 GR,0
PROTO,17825,J1430G,HAMMER BRASS 1-1/2 LB,0
PROTO,17827,J1431G,HAMMER BRASS 3.8 LB,0
PROTO,17826,J1432G,HAMMER BRASS 2.6 LB 1092 gr.,0
PROTO,17815,J1433G,HAMMER SLEDGE 2.5 LB 1050 gr,0
PROTO,17816,J1434G,HAMMER SLEDGE 3 LB 1260 Gr,0
PROTO,17817,J1435G,HAMMER SLEDGE 4 LB 1680 GR,0
PROTO,17818,J1436G,HAMMER SLEDGE 6 LB 2520 gr,0
PROTO,17819,J1437G,HAMMER SLEDGE 8 LB 3360  gr,0
PROTO,17820,J1438G,HAMMER SLEDGE 10 LB 4200 gr,0
PROTO,17821,J1439G,HAMMER SLEDGE 12 LB 5040 gr,0
PROTO,16793,J15007,SKT IMP ADAP 1-1/2 F X 1,0
PROTO,17332,J2S2,SET PUNCH + CHISEL 12 PC,0
PROTO,17300,J2116,BAR PRY ALIGNING 16,0
PROTO,17301,J2120,BAR PRY ALIGNING 18,0
PROTO,17302,J2124,BAR PRY ALIGNING 24,0
PROTO,17303,J2125,BAR PRY ALIGNING 30,0
PROTO,17304,J2126,BAR 12IN LONG 1/2IN TIP,0
PROTO,17305,J2130,BAR 16IN LONG 5/8 IN TIP,0
PROTO,17706,J2344,RETRIEVER + HOLDER FLEX,0
PROTO,17707,J2345,RETRIEVER + HOLDER FLEX,0
PROTO,17701,J2370,MIRROR INSPECT CIRCLE 7/8,0
PROTO,17702,J2371,MIRROR INSPECT OVAL 1 X 2,0
PROTO,17703,J2372,MIRROR INSPECT CIRCLE 2-1,0
PROTO,17704,J2373,MIRROR INSPECT RECT 2-1/8,0
PROTO,17705,J2374,MIRROR INSPECT CIRCLE 1-1,0
PROTO,17710,J2375,RETRIEVER MAG 16-3/4 TELE,0
PROTO,17708,J2376A,"MAGNETIC RETRIEVING TOOL POCKET 8""",0
PROTO,17709,J2377,RETRIEVER MAGNETIC,0
PROTO,17371,J250G,PLIER LOCK RING W/GRIP,0
PROTO,17714,J3006,WRENCH OIL FILTER,0
PROTO,17716,J3007,WRENCH OIL FILTER,0
PROTO,17715,J3008,WRENCH OIL FILTER,0
PROTO,17385,J360B,SET PLIER RETAINING RING,0
PROTO,17989,J411/2S2,PUNCH CENTER,0
PROTO,17985,J411/4S2,PUNCH CENTER,0
PROTO,17987,J413/8S2,PUNCH CENTER,0
PROTO,17986,J415/16S2,PUNCH CENTER,0
PROTO,17988,J417/16S2,PUNCH CENTER,0
PROTO,19590,J542715-4RD,27 IN CHEST W/ DROP FRONT 27 IN CHEST W/ DROP FRONT,0
PROTO,19635,J542719-12RD-D,27 IN CHEST W/ DROP FRONT 27 IN CHEST W/ DROP FRONT,0
PROTO,19627,J542735-3RD,27 IN ROLLER CAB 3 DWR 27 IN ROLLER CAB 3 DWR,0
PROTO,19602,J542735-7RD,27 IN ROLLER CAB 7 DWR 27 IN ROLLER CAB 7 DWR,0
PROTO,19585,J542742-12RD,27 IN ROLLER CAB 12 DWR 27 IN ROLLER CAB 12 DWR,0
PROTO,17874,STUD REMOVER,STUD REMOVER,0
PROTO,17334,J46S2,SET PUNCH + CHISEL 26 PC,0
PROTO,17997,J471/2X1/4,PUNCH PIN 1/4,0
PROTO,17991,J471/4X1/16,PUNCH PIN 1/16,0
PROTO,17992,J471/4X3/32,PUNCH PIN 3/32,0
PROTO,17995,J473/8X3/16,PUNCH PIN 3/16,0
PROTO,17993,J475/16X1/8,PUNCH PIN 1/8,0
PROTO,17994,J475/16X5/32,PUNCH PIN 5/32,0
PROTO,17996,J477/16X7/32,PUNCH PIN 7/32,0
PROTO,17335,J47A,SET PUNCH PIN 7 PC,0
PROTO,17318,J48007,SET PUNCH PIN SUPER DUTY,0
PROTO,18807,J48014,PUNCH PIN 1/4 SUPER DUTY,0
PROTO,18803,J48018,PUNCH PIN 1/8 SUPER DUTY,0
PROTO,18810,J48038,PUNCH PIN 3/8 SUPER DUTY,0
PROTO,18800,J48116,PUNCH PIN 1/16 SUPER DUTY,0
PROTO,18805,J48316,PUNCH PIN 3/16 SUPER DUTY,0
PROTO,18802,J48332,PUNCH PIN 3/32 SUPER DUTY,0
PROTO,18809,J48516,PUNCH PIN 5/16 SUPER DUTY,0
PROTO,18804,J48532,PUNCH PIN 5/32 SUPER DUTY,0
PROTO,18806,J48732,PUNCH PIN 7/32 SUPER DUTY,0
PROTO,17478,J4900A,SET HEX BIT 3/8-1/2 DR 10,0
PROTO,17480,J4900MA,SET HEX BIT 3/8-1/2DR 10P,0
PROTO,17974,J501/2S2,PUNCH STARTING 1/4,0
PROTO,17970,J501/4S2,PUNCH STARTING 3/32,0
PROTO,17969,J503/16S2,PUNCH STARTING 1/16,0
PROTO,17972,J503/8S2,PUNCH STARTING 3/16,0
PROTO,17971,J505/16S2,PUNCH STARTING 1/8,0
PROTO,17973,J507/16S2,PUNCH STARTING 7/32,0
PROTO,16445,J54411/2,SKT HEX BIT 1/2 DR 1/2,0
PROTO,16441,J54411/4,SKT HEX BIT 1/2 DR 1/4,0
PROTO,16450,J5441-10M,SKT HEX BIT 1/2 DR 10MM,0
PROTO,16451,J5441-12M,SKT HEX BIT 1/2 DR 12MM,0
PROTO,16453,J5441-14M,SKT HEX BIT 1/2 DR 14MM,0
PROTO,17487,J5441-17M,SKT HEX BIT 1/2 DR 17MM,0
PROTO,17485,J54413/4,SKT HEX BIT 1/2DR X 3/4,0
PROTO,16443,J54413/8,SKT HEX BIT 1/2 DR 3/8,0
PROTO,16442,J54415/16,SKT HEX BIT 1/2 DR 5/16,0
PROTO,16447,J54415/8,SKT HEX BIT 1/2 DR 5/8,0
PROTO,16448,J5441-6M,SKT HEX BIT 1/2 DR 6MM,0
PROTO,16444,J54417/16,SKT HEX BIT 1/2 DR 7/16,0
PROTO,16449,J5441-8M,SKT HEX BIT 1/2 DR 8MM,0
PROTO,16446,J54419/16,SKT HEX BIT 1/2 DR 9/16,0
PROTO,16464,J5450FW,RATCHET 1/2 DR FEMALE,0
PROTO,16676,J5849,RATCHET 1 DR,0
PROTO,16675,J5849RK,KIT REP FOR 5849 RATCHET,0
PROTO,16674,J5852,RATCHET PLUG 1 DR,0
PROTO,16666,J5853,ADAPTER 3/4 F X 1 M,0
PROTO,16667,J5854,ADAPTER 1 F X 3/4 M,0
PROTO,16669,J5861,EXTENSION 1 DR 8,0
PROTO,16678,J5868,HANDLE HINGE 1 DR 27,0
PROTO,16672,J5884,HANDLE SLIDING T BAR 24,0
PROTO,16673,J5885,HANDLE SLIDING T 1 DR HEA,0
PROTO,17515,J6006C,ENC 3/8  16-80 FT-LB - 21-116NM,0
PROTO,17522,J6006NMC,"ENC 3/8 16-80 NM -6,4-51,3 LIBRA PIE",0
PROTO,17508,J6008C,ENC 1/2 16-80 FT-LB-21-116NM,0
PROTO,17516,J6012C,ENC 3/8 20-100 FT-LB-34-142 NM,0
PROTO,17512,J6014C,ENC 1/2  50-250 FT-LB-75-345 NM,0
PROTO,17524,J6014NMC,"ENC 1/2 70-350 NM-44,9-224,4 LIBRA PIE",0
PROTO,17509,J6016C,ENC 1/2  30-150 FT-LB   47-210 NM,0
PROTO,17523,J6016NMC,"ENC 1/2 40-200 NM - 25,6-128,2 LIBRA PIE",0
PROTO,17511,J6018AB,ENC 3/4 DR 60-300 FT-LB  102-428 NM,0
PROTO,17510,J6020AB,ENC 3/4 120-600 FT-LB 142-834 NM,0
PROTO,17525,J6020NM,"ENC 3/4 160-800NM - 76,9-542,8 LIBRA PIE",0
PROTO,17517,J6022B,"ENC 1"" 140-700 FT-LB- 210NM-970NM",0
PROTO,17540,J6023,"ENC 1"" 200-1000 FT-LB  305-1320NM",0
PROTO,17519,J6025,"ENC 1""400-2000 FT-LB  480-2700NM",0
PROTO,17529,J6062C,ENC 1/4 40-200 IN-LB 10-80 Libras Pie,0
PROTO,17530,J6064C,"ENC 3/8 40-200 IN-LB  5,7-23,7 NM",0
PROTO,17527,J6066C,ENC 3/8 200-1000 IN-LB,0
PROTO,17528,J6068C,ENC 1/2 360-1800 IN-LB,0
PROTO,17533,J6072C,ENC 1/2 600-3000 IN-LB,0
PROTO,17562,J6202A,TORQUE MULTIPLIER 750 FT,0
PROTO,17563,J6212,TORQUE MULTIPLIER 1200 FT,0
PROTO,17568,J6212RD,TORQUE MULTIPLIER OUTPUT,0
PROTO,17564,J6222,TORQUE MULTIPLIER 2200 FT,0
PROTO,17566,J6222RD,TORQUE MULTIPLIER OUTPUT,0
PROTO,17565,J6232,TORQUE MULTIPLIER 3200 FT,0
PROTO,18998,J6242,TORQUE MULTIPLIER 5000 FT,0
PROTO,18999,J6242RD,OUTPUT DRIVE FOR 6242,0
PROTO,18470,J6925,BIT HOLDER PWR 1/4 DR X 1,0
PROTO,19008,J7099A,SET DRIVER IMPACT 13PC,0
PROTO,19760,J721/4S2,CHISEL CAPE 11/64,0
PROTO,19762,J723/8S2,CHISEL CAPE 17/64,0
PROTO,19761,J725/16S2,CHISEL CAPE 13/64,0
PROTO,18546,J74411/2,SKT IMP HEX BIT 1/2 DR 1/,0
PROTO,18542,J74411/4,SKT IMP HEX BIT 1/2 DR 1/4,0
PROTO,18538,J7441-10M,SKT IMP HEX BIT 1/2 DR 10,0
PROTO,18539,J7441-12M,SKT IMP HEX BIT 1/2 DR 12,0
PROTO,18540,J7441-14M,SKT IMP HEX BIT 1/2 DR 14,0
PROTO,18541,J7441-17M,SKT IMP HEX BIT 1/2 DR 17,0
PROTO,18544,J74413/8,SKT IMP HEX BIT 1/2 DR 3/8,0
PROTO,18543,J74415/16,SKT IMP HEX BIT 1/2 DR 5/16,0
PROTO,18548,J74415/8,SKT IMP HEX BIT 1/2 DR 5/,0
PROTO,18536,J7441-6M,SKT IMP HEX BIT 1/2 DR 6M,0
PROTO,18545,J74417/16,SKT IMP HEX BIT 1/2 DR 7/,0
PROTO,18537,J7441-8M,SKT IMP HEX BIT 1/2 DR 8M,0
PROTO,18547,J74419/16,SKT IMP HEX BIT 1/2 DR 9/,0
PROTO,16196,J7650,SKT IMP ADAP 3/8 F X 1/2,0
PROTO,16197,J7651,SKT IMP ADAP 1/2 F X 3/8,0
PROTO,16589,J7652,SKT IMP ADAP 1/2 F X 3/4,0
PROTO,16590,J7653,SKT IMP ADAP 3/4 F X 1/2,0
PROTO,17190,J801,WR CHAIN,0
PROTO,17311,J86A1/2S2,CHISEL COLD 5/8,0
PROTO,17307,J86A1/4S2,CHISEL COLD 5/16,0
PROTO,17317,J86A1X8S2,CHISEL COLD 1-3/16,0
PROTO,17306,J86A3/16S2,CHISEL COLD 1/4,0
PROTO,17314,J86A3/4X12S2,CHISEL COLD 7/8,0
PROTO,17313,J86A3/4X8S2,CHISEL COLD 7/8,0
PROTO,17309,J86A3/8S2,CHISEL COLD 7/16,0
PROTO,17308,J86A5/16S2,CHISEL COLD 3/8,0
PROTO,17312,J86A5/8S2,CHISEL COLD 3/4,0
PROTO,17310,J86A7/16S2,CHISEL COLD 1/2,0
PROTO,17315,J86A7/8X8S2,CHISEL COLD 1,0
PROTO,17331,J86BS2,SET CHISEL 7 PC,0
PROTO,17330,J86CS2,SET CHISEL 5 PC,0
PROTO,17861,J9500A,SET SCREW EXTRACTOR 5 PC,0
PROTO,17862,J9500B,SET SCREW EXTRACTOR 10 PC,0
PROTO,17863,J9521,SCREW EXTRACTOR 1/8,0
PROTO,17864,J9522,SCREW EXTRACTOR 3/16,0
PROTO,17865,J9523,SCREW EXTRACTOR 15/64,0
PROTO,17866,J9524,SCREW EXTRACTOR 5/16,0
PROTO,17867,J9525,SCREW EXTRACTOR 3/8,0
PROTO,17868,J9525B,SCREW EXTRACTOR 15/32,0
PROTO,17869,J9526,SCREW EXTRACTOR 9/16,0
PROTO,17870,J9527,SCREW EXTRACTOR 21/32,0
PROTO,17871,J9528,SCREW EXTRACTOR 13/16,0
PROTO,17872,J9529,SCREW EXTRACTOR 1-1/16,0
PROTO,17982,J961/2S2,PUNCH DRIFT 1/4,0
PROTO,17978,J961/4S2,PUNCH DRIFT 3/32,0
PROTO,17984,J963/4S2,PUNCH DRIFT 3/8,0
PROTO,17980,J963/8S2,PUNCH DRIFT 3/16,0
PROTO,17979,J965/16S2,PUNCH DRIFT 1/8,0
PROTO,17983,J965/8S2,PUNCH DRIFT 5/16,0
PROTO,17981,J967/16S2,PUNCH DRIFT 7/32,0
PROTO,17676,J9888,SCRWDR MAGNETIZER DEMAGNE,0
PROTO,17181,JC471,WR SPANNER ADJ HOOK 3/4 T,0
PROTO,17182,JC472,WR SPANNER ADJ HOOK 1-1/4,0
PROTO,17183,JC474,WR SPANNER ADJ HOOK 2 TO,0
PROTO,17184,JC474A,WR SPANNER ADJ HOOK 4-1/2,0
PROTO,18191,j6062rk,Repuesto Torquimetros,0
PROTO,17532,j6064rk,Repuesto Torquimetros,0
PROTO,18113,j6006rk,Repuesto Torquimetros,0
PROTO,18171,j6014rk,Repuesto Torquimetros,0
PROTO,17531,j6008rk,Repuesto Torquimetros,0
PROTO,18170,j6018rk,Repuesto Torquimetros,0
TWILL,21112,891500,"Juego Brocas Concreto 3 Pzs (5, 6, 8)",0
TWILL,21113,891503,"Juego Brocas Concreto 5 Pzs (4, 5, 6, 8, 10)",0
TWILL,21115,891507,"Juego Brocas Concreto 7Pzs (3, 4, 5, 6, 7, 8, 10)",0
TWILL,21542,TB14899,HSS DRILL SET DIN 338 TW100 ABS 19P,0
TWILL,21318,TB40000,Broca HSS DIN 338 TW104 X 00.50MM,0
TWILL,21319,TB40001,Broca HSS DIN 338 TW104 X 00.60MM,0
TWILL,21317,TB40002,Broca HSS DIN 338 TW104 X 00.70MM,0
TWILL,21316,TB40003,Broca HSS DIN 338 TW104 X 00.75MM,0
TWILL,21320,TB40004,Broca HSS DIN 338 TW104 X 00.80MM,0
TWILL,21321,TB40006,Broca HSS DIN 338 TW104 X 00.90MM,0
TWILL,21322,TB40008,Broca HSS DIN 338 TW104 X 01.00MM,0
TWILL,21324,TB40010,Broca HSS DIN 338 TW104 X 01.10MM,0
TWILL,21326,TB40012,Broca HSS DIN 338 TW104 X 01.20MM,0
TWILL,21327,TB40013,Broca HSS DIN 338 TW104 X 01.25MM,0
TWILL,21328,TB40014,Broca HSS DIN 338 TW104 X 01.30MM,0
TWILL,21330,TB40016,Broca HSS DIN 338 TW104 X 01.40MM,0
TWILL,21332,TB40018,Broca HSS DIN 338 TW104 X 01.50MM,0
TWILL,21334,TB40020,Broca HSS DIN 338 TW104 X 01.60MM,0
TWILL,21336,TB40022,Broca HSS DIN 338 TW104 X 01.70MM,0
TWILL,21337,TB40023,Broca HSS DIN 338 TW104 X 01.75MM,0
TWILL,21338,TB40024,Broca HSS DIN 338 TW104 X 01.80MM,0
TWILL,21340,TB40026,Broca HSS DIN 338 TW104 X 01.90MM,0
TWILL,21342,TB40028,Broca HSS DIN 338 TW104 X 02.00MM,0
TWILL,21344,TB40030,Broca HSS DIN 338 TW104 X 02.10MM,0
TWILL,21346,TB40032,Broca HSS DIN 338 TW104 X 02.20MM,0
TWILL,21347,TB40033,Broca HSS DIN 338 TW104 X 02.25MM,0
TWILL,21348,TB40034,Broca HSS DIN 338 TW104 X 02.30MM,0
TWILL,21350,TB40036,Broca HSS DIN 338 TW104 X 02.40MM,0
TWILL,21352,TB40038,Broca HSS DIN 338 TW104 X 02.50MM,0
TWILL,21354,TB40040,Broca HSS DIN 338 TW104 X 02.60MM,0
TWILL,21356,TB40042,Broca HSS DIN 338 TW104 X 02.70MM,0
TWILL,21357,TB40043,Broca HSS DIN 338 TW104 X 02.75MM,0
TWILL,21358,TB40044,Broca HSS DIN 338 TW104 X 02.80MM,0
TWILL,21360,TB40046,Broca HSS DIN 338 TW104 X 02.90MM,0
TWILL,21362,TB40048,Broca HSS DIN 338 TW104 X 03.00MM,0
TWILL,21363,TB40049,Broca HSS DIN 338 TW104 X 03.10MM,0
TWILL,21364,TB40050,Broca HSS DIN 338 TW104 X 03.20MM,0
TWILL,21365,TB40051,Broca HSS DIN 338 TW104 X 03.25MM,0
TWILL,21366,TB40052,Broca HSS DIN 338 TW104 X 03.30MM,0
TWILL,21367,TB40053,Broca HSS DIN 338 TW104 X 03.40MM,0
TWILL,21368,TB40054,Broca HSS DIN 338 TW104 X 03.50MM,0
TWILL,21369,TB40055,Broca HSS DIN 338 TW104 X 03.60MM,0
TWILL,21370,TB40056,Broca HSS DIN 338 TW104 X 03.70MM,0
TWILL,21371,TB40057,Broca HSS DIN 338 TW104 X 03.75MM,0
TWILL,21372,TB40058,Broca HSS DIN 338 TW104 X 03.80MM,0
TWILL,21373,TB40059,Broca HSS DIN 338 TW104 X 03.90MM,0
TWILL,21374,TB40060,Broca HSS DIN 338 TW104 X 04.00MM,0
TWILL,21375,TB40061,Broca HSS DIN 338 TW104 X 04.10MM,0
TWILL,21376,TB40062,Broca HSS DIN 338 TW104 X 04.20MM,0
TWILL,21377,TB40063,Broca HSS DIN 338 TW104 X 04.25MM,0
TWILL,21378,TB40064,Broca HSS DIN 338 TW104 X 04.30MM,0
